quartos,banheiros,m2_interior,m2_espaco_completo,numero_andares,vista_orla,qualidade_design,m2_interior_15_vizinhos,tamanho_imovel_completo,ano_construcao_1,ano_construcao_2,ano_construcao_3,ano_construcao_4,ano_ultima_renovacao_0,ano_ultima_renovacao_1,ano_ultima_renovacao_2,ano_ultima_renovacao_3,qualidade_imovel_1.0,qualidade_imovel_2.0,qualidade_imovel_3.0,qualidade_imovel_4.0,qualidade_imovel_5.0,qualidade_vista_0.0,qualidade_vista_1.0,qualidade_vista_2.0,qualidade_vista_3.0,qualidade_vista_4.0,dia_da_semana_Friday,dia_da_semana_Monday,dia_da_semana_Saturday,dia_da_semana_Sunday,dia_da_semana_Thursday,dia_da_semana_Tuesday,dia_da_semana_Wednesday
0.0,0.75,0.061946902654867256,0.3532240826505166,-0.5,0.0,0.0,-0.19318181818181818,-0.4529682840878287,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,-0.25,0.008849557522123894,0.37940862130388314,-0.5,0.0,0.0,0.22727272727272727,-0.24261317430197885,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.25,-0.7522123893805309,-1.1510509440684005,0.5,0.0,0.0,-0.8181818181818182,3.073597180807807,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.5,1.0619469026548674,0.05005343783398646,-0.5,1.0,1.0,0.8977272727272727,2.55611276768772,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.25,0.9203539823008849,10.996437477734236,0.5,1.0,2.0,0.5795454545454546,-0.6523448088912984,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.0,-1.25,-0.6106194690265486,-0.010153188457427858,-0.5,0.0,0.0,-0.6477272727272727,-0.18392518297641638,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-1.0,0.25,0.5221238938053098,1.2933737085856787,0.5,0.0,3.0,1.4090909090909092,-0.25223637842233665,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,-0.35398230088495575,-0.33256145350908445,0.5,0.0,1.0,-0.4772727272727273,0.786527514231499,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0,0.0,-0.25663716814159293,-1.056465977912362,0.5,0.0,3.0,-0.3068181818181818,5.0696665763079425,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.23893805309734514,0.2499109369433559,0.5,0.0,1.0,0.375,-0.31797235023041476,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5,-0.3893805309734513,0.014784467402921268,-0.5,0.0,1.0,0.10227272727272728,-0.10355109785849824,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.0,0.25,-0.1256637168141593,24.974349839686496,0.5,0.0,0.0,1.1363636363636365,-0.7590132827324478,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.75,-0.49557522123893805,-1.148913430708942,1.5,0.0,1.0,-0.5454545454545454,3.4983735429655733,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.25,-0.21238938053097345,0.11881011756323477,0.5,0.0,0.0,-0.32954545454545453,-0.38655462184873945,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5,-0.6017699115044248,-0.7155325970787317,0.0,0.0,0.0,-0.20454545454545456,1.697207915424234,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2.0,0.0,0.3805309734513274,0.9588528678304239,-0.5,0.0,0.0,-0.3068181818181818,-0.5094876660341555,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-1.25,-0.6991150442477876,0.03259707873174207,-0.5,0.0,0.0,-0.7613636363636364,-0.3644619137977772,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.5,-0.26548672566371684,-0.02084075525472034,-0.5,0.0,0.0,0.06818181818181818,0.21320140959609654,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-0.5,-0.2920353982300885,-0.4419308870680442,0.0,0.0,2.0,0.7727272727272727,1.4442938465708863,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,0.25,0.20353982300884957,-0.7969362308514428,0.5,0.0,0.0,0.9090909090909091,1.0769856329628626,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,0.25,-0.10619469026548672,-0.7924830780192377,0.5,0.0,1.0,-0.045454545454545456,0.9522905936568175,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-1.25,-0.6814159292035398,0.2548984681154257,-0.5,0.0,0.0,-0.32954545454545453,-0.3419625914882081,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1.25,0.6991150442477876,1.1398289989312433,0.5,0.0,1.0,-0.2840909090909091,-0.3126863648685281,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.25,-0.12389380530973451,-0.40630566441040256,0.0,0.0,-1.0,0.07954545454545454,0.0012198427758200517,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.25,-0.4336283185840708,0.05130032062700392,-0.5,0.0,0.0,0.03409090909090909,-0.4559501219842776,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.25,-0.6194690265486725,-1.145529034556466,1.5,0.0,1.0,-0.6363636363636364,3.258200054215234,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,1.3274336283185841,-0.3469896686854293,0.5,0.0,2.0,1.6704545454545454,1.2453239360260233,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,-1.25,-0.4690265486725664,1.849483434271464,-0.5,0.0,0.0,-0.5113636363636364,-0.6226619680130117,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,-0.25,0.8849557522123894,0.5,-0.5,0.0,1.0,0.5909090909090909,0.25440498780157217,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.75,0.017699115044247787,-0.720876380477378,0.5,0.0,1.0,-0.29545454545454547,2.2953374898346435,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.75,-0.48672566371681414,-0.031706448165301035,-0.5,0.0,-1.0,0.5795454545454546,-0.49281648143128215,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,1.752212389380531,5.939615247595298,0.5,0.0,3.0,-0.125,-0.540796963946869,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.25,1.8495575221238938,5.247417171357321,0.5,0.0,5.0,2.772727272727273,-0.3144483599891569,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.25,-0.35398230088495575,-0.07427858924118276,0.5,0.0,0.0,-0.06818181818181818,-0.5014909189482244,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.25,1.8053097345132743,-0.17153544709654436,0.5,0.0,3.0,1.1363636363636365,1.6352670100298183,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-2.0,-0.5,-0.8053097345132744,0.5847880299251871,-0.5,0.0,-1.0,-0.48863636363636365,-0.44605584169151524,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.25,-0.9203539823008849,-0.007481296758104738,-0.5,0.0,0.0,-0.045454545454545456,-0.432502033071293,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-1.25,-0.48672566371681414,-0.2878517990737442,-0.5,0.0,0.0,-0.5340909090909091,0.21076172404445645,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1.0,2.75,3.0,1.6551478446740293,-0.5,0.0,5.0,3.840909090909091,1.1890756302521006,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.0,-1.25,-1.0,-0.02084075525472034,-0.5,0.0,-1.0,0.14772727272727273,-0.35524532393602604,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.75,-0.07964601769911504,0.39739935874599214,-0.5,0.0,0.0,-0.011363636363636364,-0.1547844944429384,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.7522123893805309,1.047915924474528,0.5,0.0,1.0,0.5227272727272727,0.09474112225535387,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.25,-0.2743362831858407,1.1451727823298896,0.5,0.0,0.0,0.6477272727272727,-0.5489292491190024,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.25,0.3008849557522124,-0.6954043462771642,0.5,0.0,2.0,0.4772727272727273,1.2453239360260233,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,1.25,-0.017699115044247787,-0.500890630566441,0.5,0.0,1.0,-0.5454545454545454,0.28706966657630806,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.5,-0.1592920353982301,-0.14552903455646599,0.0,0.0,0.0,-0.9659090909090909,0.09812957441040945,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.75,-0.5929203539823009,-0.07427858924118276,-0.5,0.0,0.0,-0.6704545454545454,-0.48820818650040654,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.75,-0.21238938053097345,0.19504809405058782,-0.5,0.0,1.0,0.011363636363636364,-0.24505285985361883,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.25,-0.23893805309734514,-0.8168863555397221,0.5,0.0,0.0,-0.3181818181818182,1.1597994036324206,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.5,0.6017699115044248,-0.5242251514071963,-0.5,0.0,1.0,0.8636363636363636,1.3759826511249662,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.25,0.6106194690265486,-0.505165657285358,0.5,0.0,1.0,0.8443181818181819,0.15085388994307394,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5,0.3274336283185841,6.635019593872462,-0.5,0.0,1.0,0.6477272727272727,-0.6629167796150718,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-1.25,-0.49557522123893805,-0.29390808692554327,-0.5,0.0,-1.0,-0.5454545454545454,-0.19693683925182978,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.5,-0.4778761061946903,0.10064125400783755,-0.5,0.0,0.0,-0.6136363636363636,-0.09487666034155598,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.25,0.24778761061946902,0.5669754185963662,-0.5,0.0,1.0,0.5,-0.2253998373542965,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-1.25,-0.5486725663716814,-0.3061987887424296,-0.5,0.0,0.0,-0.5909090909090909,-0.2565735971808078,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1.25,1.1061946902654867,-0.669576059850374,0.5,0.0,1.0,0.9090909090909091,0.9400921658986177,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.25,0.6991150442477876,-0.33558959743498396,0.5,0.0,0.0,1.0,-0.14868528056383842,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0,-1.25,-0.8407079646017699,-0.7689704310651941,-0.5,0.0,0.0,-0.8863636363636364,1.3163458931959882,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.75,0.39823008849557523,0.09565372283576773,-0.5,0.0,0.0,0.29545454545454547,0.06966657630794254,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.25,0.9823008849557522,30.752760954755967,0.5,0.0,0.0,0.8636363636363636,-0.7687720249390079,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,0.25,0.3805309734513274,-0.47060919130744566,0.5,0.0,1.0,0.5795454545454546,1.1081593927893736,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.25,0.0752212389380531,-0.10990381189882437,-0.5,0.0,0.0,-0.10227272727272728,0.1518026565464896,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.25,0.37168141592920356,0.1658354114713217,0.5,0.0,1.0,0.14772727272727273,-0.1805367308213608,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.25,0.46017699115044247,-0.09333808336302102,0.5,0.0,0.0,0.022727272727272728,-0.20642450528598533,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.5221238938053098,-0.2276451727823299,0.0,0.0,1.0,-0.022727272727272728,1.3265112496611549,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-1.0,-0.25,-0.5486725663716814,-0.9114713216957606,-0.5,0.0,0.0,-0.7727272727272727,1.917321767416644,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.25,0.05575221238938053,-0.287673672960456,0.5,0.0,2.0,0.7522727272727273,-0.019788560585524542,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.5,0.08849557522123894,-0.04631278945493409,-0.5,0.0,0.0,-0.17045454545454544,0.15912171320140972,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0,-0.75,-0.9646017699115044,-1.1726042037762736,0.5,0.0,1.0,-0.8068181818181818,3.7235023041474657,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,-1.25,-0.7433628318584071,3.294798717491984,0.0,0.0,-2.0,-0.13636363636363635,-0.6561398753049607,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.25,1.176991150442478,-0.5285001781261133,0.5,0.0,1.0,1.2727272727272727,0.23149905123339656,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-0.5,0.02654867256637168,-0.8724617028856431,-0.5,0.0,0.0,-0.5454545454545454,2.815126050420168,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.25,0.09734513274336283,-0.012112575703598147,-0.5,0.0,1.0,0.22727272727272727,0.21103280021686102,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,0.0,0.35398230088495575,0.9791592447452797,0.5,0.0,1.0,1.0227272727272727,0.44144754676063985,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1.0,0.25,-0.24778761061946902,-0.2880299251870324,0.5,0.0,0.0,-0.22727272727272727,0.2514231499051233,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-1.25,-0.5575221238938053,7.022978268614179,-0.5,0.0,0.0,0.13636363636363635,-0.669151531580374,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.25,0.08849557522123894,-0.07427858924118276,-0.5,0.0,0.0,-0.25,0.1329628625643806,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.25,0.13274336283185842,0.06465977912361952,0.0,0.0,0.0,-0.2727272727272727,0.16074817023583626,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-0.75,-0.08849557522123894,0.2018168863555397,-0.5,0.0,0.0,-0.38636363636363635,-0.37137435619409054,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5,0.02654867256637168,7.951371571072319,-0.5,0.0,1.0,0.6931818181818182,-0.6920574681485496,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,-0.40707964601769914,-0.07249732810830067,-0.5,0.0,0.0,0.011363636363636364,0.15044727568446745,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,-1.25,-0.6194690265486725,0.013893836836480229,-0.5,0.0,0.0,-0.7159090909090909,-0.40783410138248843,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.5,-0.40707964601769914,0.8460990381189882,0.5,1.0,1.0,0.14772727272727273,-0.10951477365139602,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.0,0.25,0.7876106194690266,-0.23530459565372283,0.5,0.0,2.0,1.1477272727272727,0.2506099213879101,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-0.75,-0.017699115044247787,-0.564125400783755,-0.5,0.0,0.0,0.32954545454545453,1.1809433450799673,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.25,0.9911504424778761,-0.6432133950837192,0.5,0.0,1.0,0.23863636363636365,1.9585253456221199,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.75,-0.07964601769911504,0.06822230138938368,-0.5,0.0,0.0,-0.6022727272727273,0.15329357549471403,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-1.25,-0.1592920353982301,0.08603491271820449,-0.5,0.0,-1.0,-1.0,-0.5093521279479534,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.5,0.08849557522123894,0.6195226220163876,-0.5,0.0,0.0,0.2159090909090909,-0.23326104635402548,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.25,-0.18584070796460178,-0.43053081581759883,-0.5,0.0,0.0,-0.3181818181818182,-0.15370018975332064,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,0.25,0.0,0.24634841467759175,0.5,0.0,0.0,-0.3522727272727273,-0.15885063702900512,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,-0.415929203539823,2.064303526897043,0.5,0.0,0.0,-0.14772727272727273,-0.5094876660341555,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,-0.25,-0.23008849557522124,-0.5039187744923406,-0.5,0.0,0.0,-0.7840909090909091,0.022092708050962355,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,1.0973451327433628,-0.46615603847524045,0.5,0.0,3.0,1.5,1.7953374898346437,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,0.25,0.5309734513274337,-0.46615603847524045,0.5,0.0,2.0,1.2159090909090908,1.0444564922743291,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.25,0.3185840707964602,-0.28624866405415034,-0.5,0.0,0.0,0.45454545454545453,0.6173759826511249,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.0,-1.25,-0.9292035398230089,-0.8008550053437834,-0.5,0.0,0.0,-0.3068181818181818,0.9165085388994307,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.25,0.9469026548672567,0.495724973281083,0.5,0.0,2.0,0.3409090909090909,0.07820547573868251,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,-0.5,0.05309734513274336,0.5669754185963662,-0.5,0.0,1.0,0.5340909090909091,0.07956085660070486,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.5,-0.7964601769911505,-1.1163163519772,0.5,0.0,0.0,-0.9318181818181818,3.2381404174573056,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,0.25,0.54070796460177,-0.13786961168507303,0.5,0.0,1.0,0.8681818181818182,-0.06600704798048249,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,0.25,1.6725663716814159,1.4782686141788386,0.0,0.0,1.0,0.7159090909090909,-0.36026023312550826,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
-1.0,-1.25,-1.1061946902654867,-0.23459209120057,-0.5,0.0,-1.0,-1.2272727272727273,-0.1985632962862564,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.75,0.4690265486725664,36.27520484503028,0.0,0.0,1.0,0.5227272727272727,-0.7648414204391434,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0,-0.75,-0.8584070796460177,-1.2027075169219807,1.5,0.0,1.0,-0.625,5.40607210626186,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,-0.5,-0.5929203539823009,-0.10456002850017812,-0.5,0.0,0.0,-0.4318181818181818,0.04757386825698028,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.25,1.0265486725663717,-0.04524403277520485,0.5,0.0,2.0,1.1590909090909092,0.10314448359989156,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-2.0,-1.25,-1.2300884955752212,-0.2256857855361596,-0.5,0.0,-2.0,-0.7272727272727273,-0.2908647329899702,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
0.0,-1.25,-0.6017699115044248,-0.33256145350908445,-0.5,0.0,-1.0,-0.6818181818181818,0.20290051504472756,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.5,-0.3185840707964602,13.307980049875312,-0.5,0.0,0.0,0.29545454545454547,-0.7477636215776632,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,1.0,-0.2831858407079646,-1.1271820448877805,1.5,0.0,1.0,-0.2727272727272727,3.3282732447817835,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.75,-0.8053097345132744,0.011756323477021732,0.0,0.0,0.0,-0.32954545454545453,-0.08444022770398478,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3.25,4.566371681415929,1.5952974706091914,0.5,0.0,5.0,1.4772727272727273,2.472485768500949,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,-0.25,-0.4778761061946903,0.24634841467759175,0.5,0.0,0.0,-0.4318181818181818,-0.47438330170777987,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0.25,0.5309734513274337,-0.47506234413965087,0.5,0.0,1.0,-0.03409090909090909,1.5696665763079425,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.25,2.725663716814159,5.414143213395084,0.5,0.0,4.0,2.284090909090909,-0.2817836812144212,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.5,-0.017699115044247787,0.31314570716066975,-0.5,0.0,1.0,1.0454545454545454,0.7083220384928165,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0,-0.5,-0.07079646017699115,0.08354114713216958,-0.5,0.0,1.0,0.0,0.1230685822716183,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.3185840707964602,-0.2613110081938012,0.5,0.0,1.0,0.09090909090909091,0.655733261046354,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,-0.3274336283185841,-0.37513359458496615,0.5,0.0,1.0,-0.25,0.38411493629709953,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.0,-0.25,-0.7522123893805309,-1.2411827573922336,0.5,0.0,2.0,-0.875,4.629981024667932,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,0.0,0.7699115044247787,1.0997506234413965,-0.5,0.0,1.0,1.0,0.31268636486852813,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,-0.5,-0.017699115044247787,-0.6829355183469896,0.0,0.0,0.0,-0.3522727272727273,1.4045811873136351,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2.0,0.75,0.8141592920353983,-0.2452796579978625,0.5,0.0,2.0,1.25,2.2964217945242615,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
